PARENT_ID,SEGMENT_ID,SEGMENT_NO,SEGMENT_LENGTH_M,PARENT_LENGTH_M,PARENT_PROPORTION,DIST_TO_SENSOR_203,DIST_TO_SENSOR_215,DIST_TO_SENSOR_270,DIST_TO_SENSOR_452,DIST_TO_SENSOR_463,DIST_TO_SENSOR_500,DIST_TO_SENSOR_501,DIST_TO_SENSOR_672
78,78_17,17,77.75907522920014,1243.1971571884167,0.06254766171204743,2427.949035257107,3089.7970600359185,3578.098734278288,538.8718506246207,4062.897600027541,9.940907502613564,878.5698336911961,790.2566612902006
78,78_18,18,5.560671564782284,1243.1971571884167,0.004472879890876005,2423.985706007252,3084.8654855105883,3573.0082280803817,612.6269083203564,4122.704695918136,76.53233832786763,877.1422843397849,790.2566612902006
78,78_19,19,26.772729937479145,1243.1971571884167,0.02153538542352178,2403.575125199283,3062.195678926259,3547.748436835185,618.1872093915468,4125.817492505067,81.6407476772023,872.7831943144562,791.700101069216
78,78_20,20,74.3966836248783,1243.1971571884167,0.059843029076041304,2336.560422920809,3012.3887221890436,3473.5601619631802,644.9032989622132,4139.110074549636,106.20137255953759,872.7831943144562,801.1240343472136
78,78_21,21,58.09949853082846,1243.1971571884167,0.04673393773054052,2283.0055842008874,2977.048012602227,3415.465550629848,715.7210545475556,4158.672150352054,172.24094653319804,884.5245770563595,847.6761269802028
78,78_22,22,32.624255569097265,1243.1971571884167,0.02624222182335058,2254.524514896935,2954.928527547466,3383.0626357697215,770.4079481480534,4171.278708126319,226.35737117451765,901.3748886417201,889.2425956322592
78,78_23,23,29.739008162949485,1243.1971571884167,0.023921393313194567,2229.7074168190356,2933.5031293414563,3353.8303593447154,802.2177998029038,4181.916244709679,258.2958523685179,909.1257524112485,911.023195343984
78,78_24,24,95.68434224714838,1243.1971571884167,0.07696634575930472,2167.906248979033,2850.1378253004946,3267.960399072458,831.6243615016032,4193.662249659679,287.82621618847804,914.3907078609284,929.9531090817127
79,79_1,1,69.62039358219,1937.330120556728,0.03593625724571055,2649.501007617178,3228.009952801487,3815.3004785604558,402.33813267517655,4082.233097477872,192.89528872504908,826.0391102051314,604.4011720589252
79,79_2,2,57.05159494281125,1937.330120556728,0.02944856652846362,2624.3228265885414,3247.227589916547,3807.9716015601134,379.0359793924162,4027.1287495002775,178.02047774052915,879.6045170449213,673.0498084062256
79,79_3,3,71.92252942240414,1937.330120556728,0.0371245605791417,2615.730066326567,3284.279631028033,3807.9716015601134,339.2819499816393,3955.298169890611,178.02047774052915,934.8946270645952,728.4412738308594
79,79_4,4,25.375605263710376,1937.330120556728,0.013098235037205854,2610.9708957839307,3346.0506749701954,3822.3886033073445,329.9326274388734,3929.9393748939856,204.9649826231417,1006.641872235012,790.7812576884647
79,79_5,5,37.80448736788247,1937.330120556728,0.019513704436195236,2609.055970717379,3366.7422343484436,3825.60324274149,314.6996245756047,3892.2875619763827,217.5497730489247,1032.01251646281,814.1002927646294
79,79_6,6,37.161304586972385,1937.330120556728,0.019181710020744112,2606.808117293934,3400.159303553508,3835.3612444488263,304.4683648962743,3855.208296741263,243.5310289228365,1069.6105208258741,847.0222494363197
