SITE_ID,LOCATION,EASTING,NORTHING,DATE_TIME,NO,NOX,NO2,PM2_5,PM10,DATE_TIME_RAW,DATE_TIME_STR
270,Wells Road,360903,170024,2023-01-03 05:00:00,4.0,14.0,8.0,,,2023-01-03 05:00:00,03/01/2023 05:00:00
270,Wells Road,360903,170024,2023-01-03 06:00:00,15.0,43.0,20.0,,,2023-01-03 06:00:00,03/01/2023 06:00:00
270,Wells Road,360903,170024,2023-01-03 07:00:00,22.0,57.0,23.0,,,2023-01-03 07:00:00,03/01/2023 07:00:00
270,Wells Road,360903,170024,2023-01-03 08:00:00,39.0,96.0,36.0,,,2023-01-03 08:00:00,03/01/2023 08:00:00
270,Wells Road,360903,170024,2023-01-03 09:00:00,26.0,64.0,23.0,,,2023-01-03 09:00:00,03/01/2023 09:00:00
270,Wells Road,360903,170024,2023-01-03 10:00:00,31.0,77.0,30.0,,,2023-01-03 10:00:00,03/01/2023 10:00:00
270,Wells Road,360903,170024,2023-01-03 11:00:00,34.0,82.0,30.0,,,2023-01-03 11:00:00,03/01/2023 11:00:00
270,Wells Road,360903,170024,2023-01-03 12:00:00,32.0,77.0,28.0,,,2023-01-03 12:00:00,03/01/2023 12:00:00
270,Wells Road,360903,170024,2023-01-03 13:00:00,28.0,64.0,23.0,,,2023-01-03 13:00:00,03/01/2023 13:00:00
270,Wells Road,360903,170024,2023-01-03 14:00:00,23.0,55.0,19.0,,,2023-01-03 14:00:00,03/01/2023 14:00:00
270,Wells Road,360903,170024,2023-01-03 15:00:00,21.0,53.0,21.0,,,2023-01-03 15:00:00,03/01/2023 15:00:00
270,Wells Road,360903,170024,2023-01-03 16:00:00,24.0,56.0,19.0,,,2023-01-03 16:00:00,03/01/2023 16:00:00
270,Wells Road,360903,170024,2023-01-03 17:00:00,22.0,54.0,20.0,,,2023-01-03 17:00:00,03/01/2023 17:00:00
270,Wells Road,360903,170024,2023-01-03 18:00:00,23.0,52.0,17.0,,,2023-01-03 18:00:00,03/01/2023 18:00:00
270,Wells Road,360903,170024,2023-01-03 19:00:00,28.0,64.0,21.0,,,2023-01-03 19:00:00,03/01/2023 19:00:00
270,Wells Road,360903,170024,2023-01-03 20:00:00,21.0,56.0,23.0,,,2023-01-03 20:00:00,03/01/2023 20:00:00
270,Wells Road,360903,170024,2023-01-03 21:00:00,16.0,44.0,20.0,,,2023-01-03 21:00:00,03/01/2023 21:00:00
270,Wells Road,360903,170024,2023-01-03 22:00:00,16.0,40.0,16.0,,,2023-01-03 22:00:00,03/01/2023 22:00:00
270,Wells Road,360903,170024,2023-01-03 23:00:00,10.0,27.0,11.0,,,2023-01-03 23:00:00,03/01/2023 23:00:00
270,Wells Road,360903,170024,2023-01-04 00:00:00,7.0,19.0,8.0,,,2023-01-04 00:00:00,04/01/2023 00:00:00
270,Wells Road,360903,170024,2023-01-04 01:00:00,2.0,6.0,3.0,,,2023-01-04 01:00:00,04/01/2023 01:00:00
270,Wells Road,360903,170024,2023-01-04 02:00:00,2.0,6.0,3.0,,,2023-01-04 02:00:00,04/01/2023 02:00:00
270,Wells Road,360903,170024,2023-01-04 03:00:00,2.0,7.0,3.0,,,2023-01-04 03:00:00,04/01/2023 03:00:00
270,Wells Road,360903,170024,2023-01-04 04:00:00,2.0,9.0,6.0,,,2023-01-04 04:00:00,04/01/2023 04:00:00
270,Wells Road,360903,170024,2023-01-04 05:00:00,5.0,11.0,4.0,,,2023-01-04 05:00:00,04/01/2023 05:00:00
270,Wells Road,360903,170024,2023-01-04 06:00:00,6.0,17.0,9.0,,,2023-01-04 06:00:00,04/01/2023 06:00:00
270,Wells Road,360903,170024,2023-01-04 07:00:00,13.0,33.0,13.0,,,2023-01-04 07:00:00,04/01/2023 07:00:00
270,Wells Road,360903,170024,2023-01-04 08:00:00,20.0,48.0,17.0,,,2023-01-04 08:00:00,04/01/2023 08:00:00
270,Wells Road,360903,170024,2023-01-04 09:00:00,15.0,38.0,15.0,,,2023-01-04 09:00:00,04/01/2023 09:00:00
270,Wells Road,360903,170024,2023-01-04 10:00:00,14.0,33.0,12.0,,,2023-01-04 10:00:00,04/01/2023 10:00:00
270,Wells Road,360903,170024,2023-01-04 11:00:00,27.0,52.0,11.0,,,2023-01-04 11:00:00,04/01/2023 11:00:00
270,Wells Road,360903,170024,2023-01-04 12:00:00,15.0,32.0,10.0,,,2023-01-04 12:00:00,04/01/2023 12:00:00
270,Wells Road,360903,170024,2023-01-04 13:00:00,13.0,35.0,15.0,,,2023-01-04 13:00:00,04/01/2023 13:00:00
270,Wells Road,360903,170024,2023-01-04 14:00:00,16.0,35.0,12.0,,,2023-01-04 14:00:00,04/01/2023 14:00:00
270,Wells Road,360903,170024,2023-01-04 15:00:00,12.0,30.0,11.0,,,2023-01-04 15:00:00,04/01/2023 15:00:00
270,Wells Road,360903,170024,2023-01-04 16:00:00,19.0,42.0,13.0,,,2023-01-04 16:00:00,04/01/2023 16:00:00
270,Wells Road,360903,170024,2023-01-04 17:00:00,15.0,34.0,11.0,,,2023-01-04 17:00:00,04/01/2023 17:00:00
270,Wells Road,360903,170024,2023-01-04 18:00:00,15.0,33.0,11.0,,,2023-01-04 18:00:00,04/01/2023 18:00:00
270,Wells Road,360903,170024,2023-01-04 19:00:00,12.0,30.0,12.0,,,2023-01-04 19:00:00,04/01/2023 19:00:00
270,Wells Road,360903,170024,2023-01-04 20:00:00,11.0,23.0,6.0,,,2023-01-04 20:00:00,04/01/2023 20:00:00
270,Wells Road,360903,170024,2023-01-04 21:00:00,9.0,21.0,8.0,,,2023-01-04 21:00:00,04/01/2023 21:00:00
270,Wells Road,360903,170024,2023-01-04 22:00:00,6.0,14.0,5.0,,,2023-01-04 22:00:00,04/01/2023 22:00:00
270,Wells Road,360903,170024,2023-01-04 23:00:00,4.0,11.0,5.0,,,2023-01-04 23:00:00,04/01/2023 23:00:00
270,Wells Road,360903,170024,2023-01-05 00:00:00,4.0,9.0,3.0,,,2023-01-05 00:00:00,05/01/2023 00:00:00
270,Wells Road,360903,170024,2023-01-05 01:00:00,2.0,6.0,2.0,,,2023-01-05 01:00:00,05/01/2023 01:00:00
270,Wells Road,360903,170024,2023-01-05 02:00:00,1.0,4.0,2.0,,,2023-01-05 02:00:00,05/01/2023 02:00:00
270,Wells Road,360903,170024,2023-01-05 03:00:00,1.0,3.0,1.0,,,2023-01-05 03:00:00,05/01/2023 03:00:00
270,Wells Road,360903,170024,2023-01-05 04:00:00,2.0,5.0,2.0,,,2023-01-05 04:00:00,05/01/2023 04:00:00
270,Wells Road,360903,170024,2023-01-05 05:00:00,7.0,19.0,8.0,,,2023-01-05 05:00:00,05/01/2023 05:00:00
270,Wells Road,360903,170024,2023-01-05 06:00:00,29.0,72.0,28.0,,,2023-01-05 06:00:00,05/01/2023 06:00:00
270,Wells Road,360903,170024,2023-01-05 07:00:00,48.0,112.0,40.0,,,2023-01-05 07:00:00,05/01/2023 07:00:00
270,Wells Road,360903,170024,2023-01-05 08:00:00,68.0,153.0,49.0,,,2023-01-05 08:00:00,05/01/2023 08:00:00
270,Wells Road,360903,170024,2023-01-05 09:00:00,61.0,147.0,53.0,,,2023-01-05 09:00:00,05/01/2023 09:00:00
270,Wells Road,360903,170024,2023-01-05 10:00:00,48.0,112.0,39.0,,,2023-01-05 10:00:00,05/01/2023 10:00:00
270,Wells Road,360903,170024,2023-01-05 11:00:00,47.0,107.0,36.0,,,2023-01-05 11:00:00,05/01/2023 11:00:00
270,Wells Road,360903,170024,2023-01-05 12:00:00,40.0,87.0,26.0,,,2023-01-05 12:00:00,05/01/2023 12:00:00
270,Wells Road,360903,170024,2023-01-05 13:00:00,29.0,73.0,29.0,,,2023-01-05 13:00:00,05/01/2023 13:00:00
270,Wells Road,360903,170024,2023-01-05 14:00:00,36.0,88.0,34.0,,,2023-01-05 14:00:00,05/01/2023 14:00:00
270,Wells Road,360903,170024,2023-01-05 15:00:00,42.0,89.0,26.0,,,2023-01-05 15:00:00,05/01/2023 15:00:00
270,Wells Road,360903,170024,2023-01-05 16:00:00,40.0,93.0,31.0,,,2023-01-05 16:00:00,05/01/2023 16:00:00
270,Wells Road,360903,170024,2023-01-05 17:00:00,36.0,84.0,28.0,,,2023-01-05 17:00:00,05/01/2023 17:00:00
270,Wells Road,360903,170024,2023-01-05 18:00:00,34.0,78.0,27.0,,,2023-01-05 18:00:00,05/01/2023 18:00:00
270,Wells Road,360903,170024,2023-01-05 19:00:00,32.0,74.0,25.0,,,2023-01-05 19:00:00,05/01/2023 19:00:00
270,Wells Road,360903,170024,2023-01-05 20:00:00,23.0,55.0,20.0,,,2023-01-05 20:00:00,05/01/2023 20:00:00
270,Wells Road,360903,170024,2023-01-05 21:00:00,17.0,46.0,20.0,,,2023-01-05 21:00:00,05/01/2023 21:00:00
270,Wells Road,360903,170024,2023-01-05 22:00:00,15.0,36.0,14.0,,,2023-01-05 22:00:00,05/01/2023 22:00:00
270,Wells Road,360903,170024,2023-01-05 23:00:00,11.0,28.0,12.0,,,2023-01-05 23:00:00,05/01/2023 23:00:00
270,Wells Road,360903,170024,2023-01-06 00:00:00,3.0,10.0,6.0,,,2023-01-06 00:00:00,06/01/2023 00:00:00
270,Wells Road,360903,170024,2023-01-06 01:00:00,3.0,10.0,5.0,,,2023-01-06 01:00:00,06/01/2023 01:00:00
270,Wells Road,360903,170024,2023-01-06 02:00:00,3.0,8.0,4.0,,,2023-01-06 02:00:00,06/01/2023 02:00:00
270,Wells Road,360903,170024,2023-01-06 03:00:00,3.0,10.0,6.0,,,2023-01-06 03:00:00,06/01/2023 03:00:00
270,Wells Road,360903,170024,2023-01-06 04:00:00,3.0,10.0,7.0,,,2023-01-06 04:00:00,06/01/2023 04:00:00
270,Wells Road,360903,170024,2023-01-06 05:00:00,6.0,26.0,16.0,,,2023-01-06 05:00:00,06/01/2023 05:00:00
270,Wells Road,360903,170024,2023-01-06 06:00:00,21.0,58.0,26.0,,,2023-01-06 06:00:00,06/01/2023 06:00:00
270,Wells Road,360903,170024,2023-01-06 07:00:00,45.0,108.0,39.0,,,2023-01-06 07:00:00,06/01/2023 07:00:00
270,Wells Road,360903,170024,2023-01-06 08:00:00,66.0,156.0,56.0,,,2023-01-06 08:00:00,06/01/2023 08:00:00
270,Wells Road,360903,170024,2023-01-06 09:00:00,63.0,147.0,50.0,,,2023-01-06 09:00:00,06/01/2023 09:00:00
270,Wells Road,360903,170024,2023-01-06 10:00:00,53.0,117.0,35.0,,,2023-01-06 10:00:00,06/01/2023 10:00:00
270,Wells Road,360903,170024,2023-01-06 11:00:00,44.0,100.0,32.0,,,2023-01-06 11:00:00,06/01/2023 11:00:00
270,Wells Road,360903,170024,2023-01-06 12:00:00,36.0,80.0,25.0,,,2023-01-06 12:00:00,06/01/2023 12:00:00
270,Wells Road,360903,170024,2023-01-06 13:00:00,33.0,78.0,27.0,,,2023-01-06 13:00:00,06/01/2023 13:00:00
270,Wells Road,360903,170024,2023-01-06 14:00:00,33.0,79.0,28.0,,,2023-01-06 14:00:00,06/01/2023 14:00:00
270,Wells Road,360903,170024,2023-01-06 15:00:00,49.0,115.0,40.0,,,2023-01-06 15:00:00,06/01/2023 15:00:00
270,Wells Road,360903,170024,2023-01-06 16:00:00,40.0,101.0,39.0,,,2023-01-06 16:00:00,06/01/2023 16:00:00
270,Wells Road,360903,170024,2023-01-06 17:00:00,28.0,69.0,26.0,,,2023-01-06 17:00:00,06/01/2023 17:00:00
270,Wells Road,360903,170024,2023-01-06 18:00:00,26.0,66.0,26.0,,,2023-01-06 18:00:00,06/01/2023 18:00:00
270,Wells Road,360903,170024,2023-01-06 19:00:00,23.0,53.0,18.0,,,2023-01-06 19:00:00,06/01/2023 19:00:00
270,Wells Road,360903,170024,2023-01-06 20:00:00,19.0,47.0,18.0,,,2023-01-06 20:00:00,06/01/2023 20:00:00
270,Wells Road,360903,170024,2023-01-06 21:00:00,17.0,41.0,14.0,,,2023-01-06 21:00:00,06/01/2023 21:00:00
270,Wells Road,360903,170024,2023-01-06 22:00:00,15.0,38.0,15.0,,,2023-01-06 22:00:00,06/01/2023 22:00:00
270,Wells Road,360903,170024,2023-01-06 23:00:00,8.0,23.0,10.0,,,2023-01-06 23:00:00,06/01/2023 23:00:00
270,Wells Road,360903,170024,2023-01-07 00:00:00,6.0,16.0,7.0,,,2023-01-07 00:00:00,07/01/2023 00:00:00
270,Wells Road,360903,170024,2023-01-07 01:00:00,5.0,12.0,6.0,,,2023-01-07 01:00:00,07/01/2023 01:00:00
270,Wells Road,360903,170024,2023-01-07 02:00:00,3.0,9.0,4.0,,,2023-01-07 02:00:00,07/01/2023 02:00:00
270,Wells Road,360903,170024,2023-01-07 03:00:00,2.0,6.0,3.0,,,2023-01-07 03:00:00,07/01/2023 03:00:00
270,Wells Road,360903,170024,2023-01-07 04:00:00,3.0,7.0,3.0,,,2023-01-07 04:00:00,07/01/2023 04:00:00
270,Wells Road,360903,170024,2023-01-07 05:00:00,2.0,5.0,2.0,,,2023-01-07 05:00:00,07/01/2023 05:00:00
270,Wells Road,360903,170024,2023-01-07 06:00:00,4.0,11.0,4.0,,,2023-01-07 06:00:00,07/01/2023 06:00:00
270,Wells Road,360903,170024,2023-01-07 07:00:00,5.0,12.0,5.0,,,2023-01-07 07:00:00,07/01/2023 07:00:00
270,Wells Road,360903,170024,2023-01-07 08:00:00,9.0,22.0,8.0,,,2023-01-07 08:00:00,07/01/2023 08:00:00
270,Wells Road,360903,170024,2023-01-07 09:00:00,17.0,38.0,12.0,,,2023-01-07 09:00:00,07/01/2023 09:00:00
270,Wells Road,360903,170024,2023-01-07 10:00:00,21.0,48.0,16.0,,,2023-01-07 10:00:00,07/01/2023 10:00:00
270,Wells Road,360903,170024,2023-01-07 11:00:00,30.0,69.0,24.0,,,2023-01-07 11:00:00,07/01/2023 11:00:00
270,Wells Road,360903,170024,2023-01-07 12:00:00,33.0,77.0,28.0,,,2023-01-07 12:00:00,07/01/2023 12:00:00
270,Wells Road,360903,170024,2023-01-07 13:00:00,34.0,78.0,26.0,,,2023-01-07 13:00:00,07/01/2023 13:00:00
270,Wells Road,360903,170024,2023-01-07 14:00:00,38.0,88.0,31.0,,,2023-01-07 14:00:00,07/01/2023 14:00:00
270,Wells Road,360903,170024,2023-01-07 15:00:00,33.0,83.0,32.0,,,2023-01-07 15:00:00,07/01/2023 15:00:00
270,Wells Road,360903,170024,2023-01-07 16:00:00,30.0,67.0,21.0,,,2023-01-07 16:00:00,07/01/2023 16:00:00
270,Wells Road,360903,170024,2023-01-07 17:00:00,28.0,68.0,24.0,,,2023-01-07 17:00:00,07/01/2023 17:00:00
270,Wells Road,360903,170024,2023-01-07 18:00:00,35.0,84.0,30.0,,,2023-01-07 18:00:00,07/01/2023 18:00:00
270,Wells Road,360903,170024,2023-01-07 19:00:00,27.0,65.0,23.0,,,2023-01-07 19:00:00,07/01/2023 19:00:00
270,Wells Road,360903,170024,2023-01-07 20:00:00,24.0,60.0,23.0,,,2023-01-07 20:00:00,07/01/2023 20:00:00
270,Wells Road,360903,170024,2023-01-07 21:00:00,17.0,43.0,17.0,,,2023-01-07 21:00:00,07/01/2023 21:00:00
270,Wells Road,360903,170024,2023-01-07 22:00:00,14.0,34.0,13.0,,,2023-01-07 22:00:00,07/01/2023 22:00:00
270,Wells Road,360903,170024,2023-01-07 23:00:00,11.0,26.0,9.0,,,2023-01-07 23:00:00,07/01/2023 23:00:00
270,Wells Road,360903,170024,2023-01-08 00:00:00,10.0,23.0,7.0,,,2023-01-08 00:00:00,08/01/2023 00:00:00
270,Wells Road,360903,170024,2023-01-08 01:00:00,8.0,21.0,10.0,,,2023-01-08 01:00:00,08/01/2023 01:00:00
270,Wells Road,360903,170024,2023-01-08 02:00:00,6.0,13.0,3.0,,,2023-01-08 02:00:00,08/01/2023 02:00:00
270,Wells Road,360903,170024,2023-01-08 03:00:00,6.0,17.0,7.0,,,2023-01-08 03:00:00,08/01/2023 03:00:00
270,Wells Road,360903,170024,2023-01-08 04:00:00,4.0,10.0,4.0,,,2023-01-08 04:00:00,08/01/2023 04:00:00
270,Wells Road,360903,170024,2023-01-08 05:00:00,3.0,10.0,5.0,,,2023-01-08 05:00:00,08/01/2023 05:00:00
270,Wells Road,360903,170024,2023-01-08 06:00:00,7.0,16.0,6.0,,,2023-01-08 06:00:00,08/01/2023 06:00:00
270,Wells Road,360903,170024,2023-01-08 07:00:00,10.0,26.0,11.0,,,2023-01-08 07:00:00,08/01/2023 07:00:00
270,Wells Road,360903,170024,2023-01-08 08:00:00,11.0,29.0,12.0,,,2023-01-08 08:00:00,08/01/2023 08:00:00
270,Wells Road,360903,170024,2023-01-08 09:00:00,13.0,36.0,16.0,,,2023-01-08 09:00:00,08/01/2023 09:00:00
270,Wells Road,360903,170024,2023-01-08 10:00:00,22.0,54.0,20.0,,,2023-01-08 10:00:00,08/01/2023 10:00:00
270,Wells Road,360903,170024,2023-01-08 11:00:00,27.0,62.0,21.0,,,2023-01-08 11:00:00,08/01/2023 11:00:00
270,Wells Road,360903,170024,2023-01-08 12:00:00,29.0,65.0,21.0,,,2023-01-08 12:00:00,08/01/2023 12:00:00
270,Wells Road,360903,170024,2023-01-08 13:00:00,38.0,93.0,35.0,,,2023-01-08 13:00:00,08/01/2023 13:00:00
270,Wells Road,360903,170024,2023-01-08 14:00:00,33.0,74.0,24.0,,,2023-01-08 14:00:00,08/01/2023 14:00:00
270,Wells Road,360903,170024,2023-01-08 15:00:00,41.0,95.0,32.0,,,2023-01-08 15:00:00,08/01/2023 15:00:00
270,Wells Road,360903,170024,2023-01-08 16:00:00,40.0,99.0,38.0,,,2023-01-08 16:00:00,08/01/2023 16:00:00
270,Wells Road,360903,170024,2023-01-08 17:00:00,49.0,115.0,40.0,,,2023-01-08 17:00:00,08/01/2023 17:00:00
270,Wells Road,360903,170024,2023-01-08 18:00:00,41.0,98.0,35.0,,,2023-01-08 18:00:00,08/01/2023 18:00:00
270,Wells Road,360903,170024,2023-01-08 19:00:00,28.0,70.0,27.0,,,2023-01-08 19:00:00,08/01/2023 19:00:00
270,Wells Road,360903,170024,2023-01-08 20:00:00,20.0,51.0,20.0,,,2023-01-08 20:00:00,08/01/2023 20:00:00
270,Wells Road,360903,170024,2023-01-08 21:00:00,24.0,60.0,22.0,,,2023-01-08 21:00:00,08/01/2023 21:00:00
270,Wells Road,360903,170024,2023-01-08 22:00:00,18.0,44.0,17.0,,,2023-01-08 22:00:00,08/01/2023 22:00:00
270,Wells Road,360903,170024,2023-01-08 23:00:00,5.0,15.0,7.0,,,2023-01-08 23:00:00,08/01/2023 23:00:00
270,Wells Road,360903,170024,2023-01-09 00:00:00,3.0,11.0,7.0,,,2023-01-09 00:00:00,09/01/2023 00:00:00
270,Wells Road,360903,170024,2023-01-09 01:00:00,3.0,12.0,8.0,,,2023-01-09 01:00:00,09/01/2023 01:00:00
270,Wells Road,360903,170024,2023-01-09 02:00:00,2.0,8.0,4.0,,,2023-01-09 02:00:00,09/01/2023 02:00:00
270,Wells Road,360903,170024,2023-01-09 03:00:00,2.0,6.0,4.0,,,2023-01-09 03:00:00,09/01/2023 03:00:00
270,Wells Road,360903,170024,2023-01-09 04:00:00,2.0,8.0,5.0,,,2023-01-09 04:00:00,09/01/2023 04:00:00
270,Wells Road,360903,170024,2023-01-09 05:00:00,4.0,14.0,7.0,,,2023-01-09 05:00:00,09/01/2023 05:00:00
270,Wells Road,360903,170024,2023-01-09 06:00:00,9.0,25.0,11.0,,,2023-01-09 06:00:00,09/01/2023 06:00:00
270,Wells Road,360903,170024,2023-01-09 07:00:00,15.0,40.0,17.0,,,2023-01-09 07:00:00,09/01/2023 07:00:00
270,Wells Road,360903,170024,2023-01-09 08:00:00,23.0,55.0,21.0,,,2023-01-09 08:00:00,09/01/2023 08:00:00
270,Wells Road,360903,170024,2023-01-09 09:00:00,21.0,59.0,27.0,,,2023-01-09 09:00:00,09/01/2023 09:00:00
270,Wells Road,360903,170024,2023-01-09 10:00:00,23.0,60.0,25.0,,,2023-01-09 10:00:00,09/01/2023 10:00:00
270,Wells Road,360903,170024,2023-01-09 11:00:00,27.0,70.0,28.0,,,2023-01-09 11:00:00,09/01/2023 11:00:00
270,Wells Road,360903,170024,2023-01-09 12:00:00,21.0,53.0,21.0,,,2023-01-09 12:00:00,09/01/2023 12:00:00
270,Wells Road,360903,170024,2023-01-09 13:00:00,20.0,51.0,20.0,,,2023-01-09 13:00:00,09/01/2023 13:00:00
